id,name,city,state,website
159142,Inter American University of Puerto Rico - School of Optometry,Hato Rey,PR,www.optonet.inter.edu
159151,American Health Science University,Aurora,CO,www.ahsu.edu
159179,Schiller International University,Largo,FL,www.schiller.edu
159188,Vatterott College - Springfield,Springfield,MO,www.vatterott-college.edu
159197,Vatterott College - Joplin,Joplin,MO,www.vatterott-college.edu
159203,Vatterott College - Kansas City,Kansas City,MO,www.vatterott-college.com
159212,Coconino County Community College,Flagstaff,AZ,www.coconino.edu
159249,Sanford-Brown Institute - Jacksonville,Jacksonville,FL,www.sbjacksonville.com
159258,Sanford-Brown College - Dallas,Dallas,TX,www.sbdallas.com
159267,Sharps Academy of Hair Styling,Flushing,MI,
159285,Sunbridge College,Spring Valley,NY,www.Sunbridge.org
159294,CC's Cosmetology College,Hugo,OK,www.ccscosmetologycolleges.com
159300,Tri State Semi Driver Training Inc,Middletown,OH,
159319,Emma's Beauty Academy,Juana Diaz,PR,
159328,Franklin Academy,Cleveland,TN,www.franklinacademy.edu
159355,Technical Career Institute,Miami,FL,
159364,PJ's College of Cosmetology - Plainfield,Plainfield,IN,
159382,ASA Institute of Business and Computer Technology,Brooklyn,NY,www.asa.edu
159391,Ohio State School of Cosmetology,Columbus,OH,www.salonschools.com
159407,Ohio State School of Cosmetology,Westerville,OH,
159416,Nationwide Beauty Academy,Columbus,OH,
159425,Yeshivas Novominsk,Brooklyn,NY,
159443,International Junior College,Bayamon,PR,
159452,INTERNATIONAL BUSINESS SCHOOL-SHERMAN CAMPUS,SHERMAN,TX,www.ibclubbock.com
159470,Bryman College,New Orleans,LA,byrman-college.com
159489,Kiamichi Technology Center - Stigler,Stigler,OK,www.kiamichi-stigler.tec.ok.us
159504,Cleveland Clinic Foundation,Cleveland,OH,
159513,Rabbinical College of Ohr Shimon Yisroel,Brooklyn,NY,
159522,Carroll Community College,Westminster,MD,www.carrollcc.edu
159610,Southeastern Beauty School,Columbus,GA,
159629,Southeastern Beauty School,Columbus,GA,
159638,Sarasota School of Massage Therapy,Sarasota,FL,www.sarasotamassageschool.com
159656,Wright Career College,Overland Park,KS,
159665,Daymar College-Louisville,Louisville,KY,daymarcollege.edu
159674,Providence Hospital and Medical Centers,Southfield,MI,www.stjohn.org
159717,Steuben-Schuyler-Chemung-Tioga-Allegany BOCES,Elmira,NY,www.sctboces.org
159726,Delaware-Chenango-Madison-Otsego BOCES,Norwich,NY,
159744,DCI Career Institute,Monaca,PA,www.dci.edu
159753,Central Susquehanna Intermediate Unit LPN Career,Sunbury,PA,
159762,Myotherapy College of Utah,Salt Lake City,UT,www.myotherapycollege.com
159771,Graham Webb International Academy of Hair,Arlington,VA,www.grahamwebbacademyonline.com
159814,Connecticut Center for Massage Therapy - Westport,Westport,CT,www.ccmt.com
159832,G Skin and Beauty Institute,Oak Brook,IL,
159841,Mr. John's School of Cosmetology and Nails,Urbana,IL,www.mrjohns.com
159850,Cosmetology Training Center,Lafayette,LA,
159869,Stage One - The Hair School,Lake Charles,LA,www.stageoneinc.com
159878,Blaine the Beauty Career School - Malden,Malden,MA,www.blainebeautyschools.com
159920,Xenon International Academy II,Omaha,NE,xenonintl.com
159939,Esthetics Institute at Concord Academy,Concord,NH,www.estheticsinstitute.net
159948,Capri Institute of Hair Design,Bricktown,NJ,www.capriinstitute.com
159957,Capri Institute of Hair Design,Kenilworth,NJ,
159966,Capri Institute of Hair Design,Paramus,NJ,www.capriinstitute.com
159975,Orlo School of Hair Design and Cosmetology,Albany,NY,www.theorloschool.com
159993,Delaware Area Career Center,Delaware,OH,delawareareacc.org
160001,Eastland Career Center,Groveport,OH,
160010,Empire Beauty School - Cincinnati,Cincinnati,OH,www.mybeautycareer.com
160029,Mahoning County Career and Technical Center,Canfield,OH,www.mahoningctc.com
160038,Ohio Hi-Point Adult and Continuing Education,Bellefontaine,OH,www.ohp.k12.oh.us
160047,Pickaway Ross County Joint Vocational School District,Chillicothe,OH,
160056,Pioneer Career and Technology Center,Shelby,OH,www.pctc.k12.oh.us
160065,Raphael's School of Beauty Culture,Boardman,OH,www.raphaelsbeautyschool.com
160074,Scioto County Career Technical Center,Lucasville,OH,WWW.SCJVS.COM
160083,Trumbull Career and Technical Center Adult Training Center,Warren,OH,
160092,Northwest Technology Center-Fairview,Fairview,OK,www.nwt.tec.ok.us
160108,Lake Erie College of Osteopathic Medicine,Erie,PA,www.lecom.edu
160126,Southern Methodist College,Orangeburg,SC,www.smcollege.edu
160135,University of Cosmetology Arts & Sciences - Harlingen,Harlingen,TX,
160153,"Gene Juarez Beauty School, L.L.C. - Federal Way",Federal Way,WA,www.genejuarezacademy.com
160162,Empire Beauty School - Appleton,Appleton,WI,www.mcofc.com
160171,Empire Beauty School - Green Bay,Green Bay,WI,www.mcofc.com
160180,Beckley Beauty Academy,Beckley,WV,
160199,Warren County Career Center,Lebanon,OH,www.wccareercenter.com
160241,B-Street Design School of Int'l Hair Styling,Wichita,KS,
160250,Paul Mitchell The School Wichita,Wichita,KS,www.vksc.edu
160278,Pinnacle Institute of Cosmetology,Mooresville,NC,
160287,Career Training Academy,Monroeville,PA,www.careerta.com
160302,Texas State Technical College Marshall,Marshall,TX,www.marshall.tstc.edu
160311,Aurora St. Luke's Medical Center,Milwaukee,WI,www.aurorahealthcare.org
160339,Florida National College,Hialeah,FL,www.fnc.edu
160348,Harid Conservatory,Boca Raton,FL,www.harid.edu
160357,Georgia Institute of Cosmetology,Athens,GA,GICSCHOOL.COM
160409,Nouvelle Institute,Miami,FL,
160427,Franklin Technology-MSSU,Joplin,MO,
160445,Carson City Beauty Academy,Carson,NV,
160454,Professional Technical Institution,Bayamon,PR,www.estudiapti.com
160463,Academy of Cosmetology,North Charleston,SC,www.realpages.com/academy
160472,International City Beauty College,Warner Robins,GA,
160481,Erikson Institute,Chicago,IL,www.erikson.edu
160490,Star Technical Institute,Upper Darby,PA,startechnicalinstitute.com
160506,South Texas College,McAllen,TX,www.southtexascollege.edu
160524,Clemens College,Suffield,CT,www.ichm.edu
160542,Dudley Beauty School - Kernersville,Kernersville,NC,
160579,Lorain County Joint Vocational School District,Oberlin,OH,
160588,Roger Williams University School of Law,Bristol,RI,law.rwu.edu/
160597,Everest Institute - Kendall,Miami,FL,
160612,California State University - Monterey Bay,Seaside,CA,www.csumb.edu
160658,Heritage College - Oklahoma City,Oklahoma City,OK,heritage-education.com
160676,Bryant and Stratton College - Henrietta Campus,Rochester,NY,www.bryantstratton.edu
160685,The Art Institute of California - Hollywood,North Hollywood,CA,www.aicdc.artinstitutes.edu
160694,Sage College,Moreno Valley,CA,www.sagecollege.edu
160700,Anthem College - Aurora,Aurora,CO,www.cambridgecollege.com
160719,Lincoln Technical Institute - Hartford,Hartford,CT,www.ctculinary.com
160728,Ohio Center for Broadcasting,Valley View,OH,www.beonair.com
160746,EINE Inc,Tewksbury,MA,
160755,Laurus Technical Institute,Decatur,GA,WWW.ETIMEDICAL.COM
160764,Illinois School of Health Careers - Chicago,Chicago,IL,WWW.ISHC.edu
160773,Marian Health Careers Center - Los Angeles,Los Angeles,CA,www.mariancollege-california.com
160782,Cleveland Clinic Health System - School of Diagnostic Imaging,Euclid,OH,www.cchs.net/east
160807,Metropolitan College,Oklahoma City,OK,metropolitancollege.edu
160816,Michigan Montessori Teacher Education Center (AMS),Rochester Hills,MI,
160834,Academy for Practical Nursing and Health Occupations,West Palm Beach,FL,www.APNHO.com
160843,Ashworth Career Programs,Norcross,GA,www.ashworthcollege.edu
160861,Shear Ego International School of Hair Design,Rochester,NY,
160870,Remington College-Memphis Campus,Memphis,TN,www.remingtoncollege.edu
160904,PC Professor - Boca Raton,Boca Raton,FL,
160913,Trend Beauty College,Marion,IL,
160922,Fayette Institute of Technology,Oak Hill,WV,
160940,Professional Beauty School,Yakima,WA,
160959,Capella University,Minneapolis,MN,www.capella.edu
160968,Montessori Training Center of Minnesota,St. Paul,MN,
160977,HRDE-Stanley Technical Institute - Morgantown,Morgantown,WV,
160986,Metropolitan College,Tulsa,OK,www.metropolitancollege.edu
160995,College of Menominee Nation,Keshena,WI,www.menominee.edu
161004,Leech Lake Tribal College,Cass Lake,MN,www.lltc.org
161022,Southwest Acupuncture College - Albuquerque,Albuquerque,NM,www.acupuncturecollege.edu
161031,Redstone College-Los Angeles Campus,Inglewood,CA,www.westwood.edu
161068,East San Gabriel Valley Regional Occupational Program,West Covina,CA,www.esgvrop.org
161077,Yukon Beauty College Inc,Yukon,OK,
161165,Toni & Guy Hairstyling Academy - Marietta,Marietta,GA,www.ROFFLER.NET
161174,Mitchell's Hair Styling Academy,Raleigh,NC,
161208,The Salon Academy,Coldwater,MI,
161217,The Artistic Academy of Hair Design,Morris Plains,NJ,www.artisticacademy.com
161226,MotoRing Technical Training Institute (MTTI),Seekonk,MA,www.mtti.edu
161271,Phagans' Newport Academy of Cosmetology Careers,Newport,OR,www.phagans-schools.com
161280,Mech-Tech College,Caguas,PR,www.mechtech.edu
161299,Baldwin Beauty School,Austin,TX,
161314,Jean Madeline Aveda Institute,Philadelphia,PA,jeanmadeline.com
161323,Stillwater School of Cosmetology,Stillwater,OK,
161350,Pacific College of Oriental Medicine-New York,New York,NY,WWW.PACIFICCOLLEGE.EDU
161420,Pennsylvania Highlands Community College,Johnstown,PA,www.pennhighlands.edu
161448,Phillips Theological Seminary,Tulsa,OK,www.ptstulsa.edu
161466,Empire Beauty School - Hanover,Hanover,PA,www.empire.edu
161475,Moler Beauty College,New Orleans,LA,
161484,Industrial Management & Training Institute,Waterbury,CT,IMTIUSA.COM
161509,Careers Unlimited Beauty School,Houston,TX,
161527,Cortiva Institute-Colorado,Broomfield,CO,COTTONWOODSCHOOL.COM
161536,Faris Computer School,Nederland,TX,www.setx.com/fcsweb/
161545,Four-D College - Colton,Colton,CA,www.4Dcollege.com
161554,Allen School - Jamaica,Jamaica,NY,www.allenschool.edu
161572,Premiere Career College,Irwindale,CA,www.premierecollege.edu
161581,Tennessee Academy of Cosmetology,Memphis,TN,
161615,Carousel Beauty College,Springfield,OH,carouselbeauty.com
161624,Carousel Beauty College & The Spa Institute,Kettering,OH,CarouselBeauty.com
161633,Physicians Medical Center Carraway,Birmingham,AL,
161651,Estes Institute of Cosmetology Arts and Science,Visalia,CA,
161660,Baldwin Park Adult and Community Education,Baldwin Park,CA,www.bpace.k12.ca.us
161679,Silicon Valley College - Fremont,Fremont,CA,www.SILICONVALLEY.EDU
161688,Ventura Adult and Continuing Education,Ventura,CA,tdctraining.com
161697,Marinello School of Beauty - Sacramento,Sacramento,CA,
161703,Windham Technical High School,Willimantic,CT,
161712,A. I. Prince Technical High School,Hartford,CT,
161721,College of Business and Technology,Miami,FL,www.cbt.edu
161730,City College - Altamonte Springs,Altamonte Springs,FL,www.citycollegeorlando.edu
161749,Augusta Area-University Hospital,Augusta,GA,universityhealth.org
161767,Empire Beauty School - Dunwoody,Dunwoody,GA,WWW.EMPIRE.EDU
161785,Cobb Beauty College Inc,Kennesaw,GA,www.CobbBeautyCollege.com
161819,Beck Area Career Center - Red Bud,Red Bud,IL,www.schools.lth5.k12.il.us/beck
161828,King's Daughters' Hospital and Health Services,Madison,IN,
161837,American Academy of Hair Design,Topeka,KS,www.americanacademy.edu
161846,Xenon International Academy,Wichita,KS,www.xenonintl.com
161855,Camelot College,Baton Rouge,LA,www.camelotcollege.com
161864,Gretna Career College,Gretna,LA,gretnacareercollege.edu
161873,"Mr. Bernard's School of Hair Fashion, Inc.",Lewiston,ME,WWW.BERNARDSCHOOLHAIRFASHION.COM
161882,Kirksville Area Technical Center,Kirksville,MO,
161891,South Central Career Center,West Plains,MO,wphs.k12.mo.us/education/school/school.php?sectionid=5
161907,Saline County Career Center,Marshall,MO,www.marshallschools.com/sccc
161961,Central College of Cosmetology,Saint Robert,MO,
161970,Southeast Missouri Hospital College of Nursing,Cape Girardeau,MO,www.southeastmissourihospital.com/college
161998,Messenger College,Joplin,MO,www.messengercollege.edu
162016,Tennessee Academy of Cosmetology,Memphis,TN,
162025,Cheveux School of Hair Design,Jacksonville,NC,
162034,Durham Beauty Academy,Durham,NC,
162043,Somerset County Technology Institute,Bridgewater,NJ,www.scti.org/
162052,Union County Vocational Technical School,Scotch Plains,NJ,www.ucvts.tec.nj.us
162061,Prism Career Institute - Philadelphia,Philadelphia,PA,PrismCareerInstitute.com
162089,Clinton-Essex-Warren-Washington BOCES,Plattsburgh,NY,www.cves.org
162098,Jefferson-Lewis-Hamilton-Herkimer-Oneida BOCES,Watertown,NY,www.boces.com
162113,Nassau Vocational Educational and Extension Board,Uniondale,NY,
162122,Syracuse Central Technical Vocation Center,Syracuse,NY,cccam.scsd.us/ct
162131,Steuben-Allegany BOCES,Painted Post,NY,SABOCES.ORG
162140,Cattaraugus-Allegany-Erie-Wyoming BOCES Olean Center,Olean,NY,www.caew-boces.wnyric.org
162168,Wayne-Finger Lakes BOCES,Newark,NY,www.wflboces.org
162177,Broome-Delaware-Tioga BOCES Binghamton Education Center,Binghamton,NY,
162186,Washington-Saratoga-Warren-Hamilton-Essex BOCES,Saratoga Springs,NY,
162195,Albany-Schoharie-Schenectady BOCES,Albany,NY,www.bocescareertech.org
162201,Ulster BOCES,Port Ewen,NY,
162229,St. Lawrence-Lewis BOCES,Canton,NY,
162238,Rockland BOCES Practical Nursing Program,West Nyack,NY,www.rocklandboces.org
162247,New York College of Health Professions,Syosset,NY,www.nycollege.edu
162256,Career Institute of Health andTechnology,Garden City,NY,www.ccctraining.edu
162265,Charles Stuart School,Brooklyn,NY,charlesstuartschool.com
162274,Penta County Joint Vocational School,Perrysburg,OH,www.pentanet.k12.OH.US
162283,Career and Technology Education Centers of Licking County,Newark,OH,www.c-tec.edu
162292,Willoughby-Eastlake Technical Center,Willoughby,OH,www.willoughby-eastlake.k12.oh.us
162308,Washington County Career Center-Adult Technical Training,Marietta,OH,
162317,Ohio Center for Broadcasting,Cincinnati,OH,www.beonair.com
162326,Vantage Career Center,Van Wert,OH,
162335,Tri County Technology Center,Bartlesville,OK,www.tctc.org
162344,Indian Capital Technology Center - Muskogee,Muskogee,OK,www.icavts.tec.ok.us
162353,Western Technology Center,Burns Flat,OK,www.wtc.tec.ok.us
162362,Cosmetology Schools Inc.dba Academy of Cosm.,Chickasha,OK,
162371,Mid-America Technology Center,Wayne,OK,www.matech.org
162380,Northeast Technology Center - Pryor,Pryor,OK,
162399,Eastern Oklahoma County Technology Center,Choctaw,OK,www.eoctech.org
162405,Wes Watkins Technology Center,Wetumka,OK,www.wwtech.org
162414,Technical institute of Cosmetology Arts & Sciences,Tulsa,OK,
162432,York County Technical School,York,PA,www.ycstech.org
162441,University of Pittsburgh Medical Center - Health System,Pittsburgh,PA,www.upmc.edu/radiologictech
162450,"Chester County Intermediate Unit, Center for Arts and Technology - Brandywine Campus",Coatesville,PA,www.cciu.org/pnp
162469,Jefferson County Dubois Area Vocational Technical Practical Nursing Program,Reynoldsville,PA,jefftech.us
162478,UPMC Presbyterian Shadyside Dietetic Internship,Pittsburgh,PA,www.upmc.edu/shadyside/dieteticinternship
162487,Mifflin-Juniata Career and Technology Center,Lewistown,PA,www.mjctc.org
162496,Hanover Public School District Practical Nursing Program,Hanover,PA,
162502,Lenape Area Vocational Technical School Practical Nursing Program,Kittanning,PA,www.lenape.k12.pa.us
162511,Venango County Area Vocational Technical School,Oil City,PA,vtc1.org
162520,Lancaster County Career and Technology Center,Willow Street,PA,www.lcctc.org
162539,Lebanon County Area Vocational Technical School,Lebanon,PA,www.lcctc.k12.pa.us
162548,Northern Tier Career Center,Towanda,PA,www.ntccschool.org
162557,Clarion County Career Center Practical Nursing Program,Shippenville,PA,www.ccccntr.org
162566,Hazleton Area Vocational Technical School,Hazleton,PA,www.hasd.k12.pa.us
162575,All State Career School,West Mifflin,PA,www.allstatecareer.com
162593,Serbia's School of Beauty Culture,Guayama,PR,
162618,Academia Maison D'Esthetique,Santurce,PR,
162627,Colegio Tecnologico y Comercial de Puerto Rico,Aguada,PR,
162636,Quality Technical and Beauty College,Bayamon,PR,
162645,D'Mart Institute,Barranquitas,PR,
162654,Automeca Technical College,Aguadilla,PR,www.automeca.com
162663,Puerto Rico Barber College,Fajardo,PR,
162672,MedVance Institute - Cookeville,Cookeville,TN,www.medvance.org
162681,North Central Institute,Clarksville,TN,www.nci.edu
162690,Velma B's Beauty Academy,Dallas,TX,www.velmabs.com
162706,Stephenville Beauty College,Stephenville,TX,
162715,Pipo Academy of Hair Design,El Paso,TX,
162724,Tint School of Make-Up & Cosmetology - Dallas,Dallas,TX,www.jonesbeautycollege.com
162733,International Beauty School,Charlottesville,VA,
